;count;mean;std;min;25%;50%;75%;max
byte_397;12000.0;0.0004904785377840139;0.00224592720652141;0.0;0.0;7.73578905e-05;0.00038630975249999997;0.11609282
byte_398;12000.0;0.00046969312170270323;0.0027146496466531125;0.0;0.0;6.1035156e-05;0.00030957928;0.15124512
byte_399;12000.0;0.0007611863138060653;0.003745953764490073;0.0;0.0;6.975447e-05;0.000363711615;0.15637326
byte_400;12000.0;0.0024219525035213004;0.008233201860626444;0.0;0.0;0.00032788848;0.0014648438;0.19801046
byte_401;12000.0;0.02002466868036371;0.03795531195776094;0.0;0.0013181521;0.006154222;0.019585503;0.5099734
byte_402;12000.0;0.0018812174223186461;0.00526265428914428;0.0;3.736052e-05;0.000216005575;0.001046874475;0.092392854
byte_403;12000.0;0.002826400344751383;0.007301320789324144;0.0;4.3114196e-05;0.00047675736;0.0020954057;0.15267469
byte_404;12000.0;0.0020406950431465917;0.006775240728694332;0.0;6.019195e-05;0.00043162006500000003;0.00167438225;0.3003081
byte_405;12000.0;0.002916155931951208;0.007821029512890654;0.0;4.264011e-05;0.0010349114;0.0031119609000000003;0.22089182
byte_406;12000.0;0.0019896283424115585;0.005683157917046897;0.0;3.1686337e-05;0.000524302;0.001951166675;0.1620928
byte_407;12000.0;0.006458601234604421;0.015370554581529852;0.0;9.204024e-05;0.00176965115;0.006331488;0.2825521
byte_408;12000.0;0.004258212022934874;0.009824733711865456;0.0;5.8822796e-05;0.0010664403;0.0038248699;0.16307369
byte_409;12000.0;0.0008905191269787944;0.002298605920081783;0.0;3.9394243e-05;0.00022655124;0.0008392334;0.08178192
byte_410;12000.0;0.0005265753755715938;0.0014773849239671309;0.0;4.1054254000000005e-05;0.000110157047;0.00047982615;0.07878106
byte_411;12000.0;0.0005062719584760238;0.001281011843933534;0.0;3.89296725e-05;0.00010858695;0.00045106609;0.02911671
byte_412;12000.0;0.00048519989094533635;0.0013374755876016356;0.0;4.0161769e-05;0.00011339891000000001;0.00042777378;0.042522095
byte_413;12000.0;0.0006466588102556641;0.001871437723300936;0.0;6.357309e-05;0.00017748494500000002;0.00066853175;0.07818577
byte_414;12000.0;0.0005836742955396541;0.0019423585279915877;0.0;7.791722e-06;0.0001199994475;0.00047743056;0.06413434
byte_415;12000.0;0.0007357618191401193;0.0023127763143507563;0.0;8.830619e-06;0.000152797985;0.0005631469725;0.0617397
byte_416;12000.0;0.002396483453796222;0.007051877674795049;0.0;0.00013505187;0.00043757014;0.001972089775;0.14422403
byte_417;12000.0;0.015114742855997216;0.027902640296597107;0.0;0.0011688686;0.0062776253;0.017176952250000002;0.53481895
byte_418;12000.0;0.0018037958625950609;0.004978745483122957;0.0;6.945827e-05;0.00035511365;0.0014428571000000001;0.09328618
byte_419;12000.0;0.0021897724945761066;0.00620754536426508;0.0;4.6181754e-05;0.0006127265;0.0020679171249999998;0.10101996
byte_420;12000.0;0.00182260752849352;0.00610870293971682;0.0;4.6181754e-05;0.00051528695;0.00199037525;0.13700728
byte_421;12000.0;0.0025107446374750754;0.004942593165906473;0.0;3.843916e-05;0.0010705386;0.00337256275;0.18794294
byte_422;12000.0;0.0017285544314047001;0.003598745581441052;0.0;3.7879418e-05;0.00061059045;0.002165063475;0.1209469
byte_423;12000.0;0.005177368524565022;0.012018135758773356;0.0;4.7789228e-05;0.0015164441499999999;0.00541995665;0.20385742
byte_424;12000.0;0.0034220110014565146;0.008307331558003178;0.0;6.0255985e-05;0.0010767956;0.00335677115;0.13085938
byte_425;12000.0;0.0014055789565895966;0.003789199066593357;0.0;5.2352872e-05;0.0003362416;0.00104432745;0.09487144
byte_426;12000.0;0.0006643504190944058;0.0016356671702240984;0.0;5.074397e-05;0.00020759263;0.0006333167875;0.044311523
byte_427;12000.0;0.0006023000563137351;0.0014556566535175817;0.0;6.806032e-05;0.000177046845;0.0005955492625;0.05517578
byte_428;12000.0;0.0006322504608921908;0.0015274885504633808;0.0;5.177956e-05;0.00018955504;0.0005977473750000001;0.049770582
byte_429;12000.0;0.0011670860544156644;0.0033595729958605233;0.0;7.508036e-05;0.000238806365;0.0008927452175;0.06911058
byte_430;12000.0;0.0007149095487910775;0.0022194537547385778;0.0;1.45290915e-05;0.000190644885;0.0006871294625;0.100529954
byte_431;12000.0;0.0008288567487086501;0.002356458397993557;0.0;4.4059347e-05;0.000234232525;0.0008667350025;0.08267244
byte_432;12000.0;0.003473394002919871;0.009964169255369576;0.0;0.00019157447;0.0005162974;0.002166546;0.15799612
byte_433;12000.0;0.0123588971649521;0.02205337143290358;0.0;0.00221393795;0.005479558;0.0151417725;0.5053711
byte_434;12000.0;0.001526184102438125;0.0038040664454913075;0.0;0.0001840544975;0.00052195584;0.0015209414;0.227179
byte_435;12000.0;0.0015050927017332917;0.002717775920215985;0.0;0.0001820598375;0.000551317585;0.001836511625;0.053571165
byte_436;12000.0;0.0035394715372469203;0.006878925438300786;0.0;0.0001856197625;0.00065088785;0.0030110676;0.09250857
byte_437;12000.0;0.0021617391095269172;0.00379964882309679;0.0;0.00027530964;0.00080826703;0.00277992815;0.08198283
byte_438;12000.0;0.001444229873605556;0.002707438663787288;0.0;0.0002033675475;0.00061985048;0.001891629625;0.07377049
byte_439;12000.0;0.0028397851375897704;0.0054713609997464885;0.0;0.00032638843;0.0008868015250000001;0.003390132775;0.107421875
byte_440;12000.0;0.0019987411626055667;0.0036156762242483716;0.0;0.00030214657;0.0009235587999999999;0.00254457825;0.07847745
byte_441;12000.0;0.0016455152460956208;0.004057291776503271;0.0;0.00019211066;0.000644983815;0.002028383;0.16079952
byte_442;12000.0;0.0009161302362188835;0.001813116883421372;0.0;0.0001296572375;0.0003589352;0.00106914675;0.06416491
byte_443;12000.0;0.0009241630502403008;0.001768363056350939;0.0;0.0001084021675;0.00033185582;0.0011058134;0.042935647
byte_444;12000.0;0.0008916327004557934;0.0016041768447613732;0.0;0.00013476783;0.0003556809;0.0011682581;0.04402944
byte_445;12000.0;0.0014625724410199119;0.0032668765132312398;0.0;0.0001526352825;0.0005225648;0.001633073975;0.079847746
byte_446;12000.0;0.000952605144869026;0.001959011215379613;0.0;0.000109854593;0.00034604789;0.00117556635;0.061046526
byte_447;12000.0;0.0011671170483400193;0.00253742932716668;0.0;0.00014486645249999999;0.000455232165;0.00137873625;0.07679835
byte_448;12000.0;0.0031608681644115445;0.006998308940504513;0.0;0.000251795415;0.000831202895;0.0029929598999999998;0.1477461
byte_449;12000.0;0.010731792428070024;0.02082268209730472;0.0;0.001400595425;0.004113329000000001;0.013899851125;0.4819336
byte_450;12000.0;0.0015098185319353148;0.003453148424751216;0.0;0.00017915355;0.000478505965;0.0015836451;0.08027879
byte_451;12000.0;0.0015208332213457413;0.003439144894006976;0.0;0.00019585861500000002;0.00051299186;0.0015859904;0.087997645
byte_452;12000.0;0.0014398970675685966;0.0029606210672092482;0.0;0.00016842165;0.000499132;0.0018145299;0.06778364
byte_453;12000.0;0.0027480602868286278;0.00551415402546704;0.0;0.00023708850750000002;0.00073758078;0.0031280637;0.12998047
byte_454;12000.0;0.0018388763920594543;0.004059336233363148;0.0;0.0002016347775;0.0005792925;0.002221477325;0.09716797
byte_455;12000.0;0.0020631711938455125;0.0038799368540130517;0.0;0.00022659759;0.000649991625;0.002650749625;0.10839844
byte_456;12000.0;0.001693984362048275;0.0031014578435600774;0.0;0.0002055921;0.0009335398;0.0021758067;0.11516042
byte_457;12000.0;0.0035889680512036495;0.008161004621469245;0.0;0.0002438707225;0.0007345718;0.0039476598750000005;0.1392486
byte_458;12000.0;0.0009430956219038159;0.0022946813167593716;0.0;0.00011110591;0.00035181158;0.00106592915;0.085402496
byte_459;12000.0;0.0008701146140735574;0.0021176810069169316;0.0;0.0001092371435;0.00032482896;0.000982306875;0.097074516
byte_460;12000.0;0.0010863539729586084;0.0024292867407766155;0.0;0.0001099922275;0.0006425267000000001;0.0012034438499999999;0.11271563
byte_461;12000.0;0.002382796675089785;0.006913687421664936;0.0;0.00018363165;0.00050258773;0.0022716211999999998;0.14127865
byte_462;12000.0;0.0010286185229614784;0.00216918130063891;0.0;0.0001055268575;0.00043541004;0.001101762675;0.057770442
byte_463;12000.0;0.0017023565542960669;0.0036864040354161994;0.0;0.00017376007;0.00044988909500000003;0.0018500097;0.093311094
byte_464;12000.0;0.004657615725892716;0.009754086706423987;0.0;0.00026669229;0.00086372223;0.005094915425;0.22720131
byte_465;12000.0;0.02749666545072025;0.03828946671472117;0.0;0.0022416548;0.0074515967;0.04201591625;0.3569336
byte_466;12000.0;0.005324879429429925;0.01002032222842631;0.0;0.00018193919;0.00137473925;0.007630681275;0.14342548
byte_467;12000.0;0.004927954584962467;0.009393990057154192;0.0;0.00028996554;0.0013844209;0.0063748723;0.11251395
byte_468;12000.0;0.0042071252448175;0.007317632009941084;0.0;0.00024491732;0.00117561435;0.006482222;0.19252759
byte_469;12000.0;0.010897894123435442;0.018843924484647962;0.0;0.00029856688;0.0024217587000000002;0.01390688575;0.3807649
byte_470;12000.0;0.00791079544478539;0.011346638063635915;0.0;0.0002946257;0.0020496116;0.012252480999999999;0.080078125
byte_471;12000.0;0.004636285802045092;0.007369981564200975;0.0;0.00028560826;0.00158063085;0.0070428913;0.33777738
byte_472;12000.0;0.005424088621200392;0.008738355579738422;0.0;0.0004014757;0.00184021695;0.008695645;0.37735716
byte_473;12000.0;0.016119611909097175;0.023385724173195416;0.0;0.00044271525;0.00343835215;0.02520420675;0.1513035
byte_474;12000.0;0.002156449220414125;0.003490637286534407;0.0;0.00018244548999999999;0.0007951989000000001;0.002899466575;0.046177454
byte_475;12000.0;0.0019440981216104667;0.0032436871789372473;0.0;0.0001879908225;0.0007601742;0.0029075622;0.086110145
byte_476;12000.0;0.0027193046427877667;0.004030134208467131;0.0;0.00026732435;0.00084758253;0.004094814025;0.07109375
byte_477;12000.0;0.008727227428771467;0.013661565889301697;0.0;0.00042803877;0.0019889874;0.01234179325;0.17496745
byte_478;12000.0;0.0029578419134192084;0.004364916452716685;0.0;0.00016155223;0.00091881596;0.0044258647499999994;0.084991455
byte_479;12000.0;0.006346626001724499;0.008943017611183417;0.0;0.00018971437;0.00161968815;0.009992475875;0.07307943
byte_480;12000.0;0.01339280310469393;0.01874350257194087;0.0;0.000622498375;0.0032264572;0.02218200175;0.15071543
byte_481;12000.0;0.01934448464460839;0.027198656521028076;0.0;0.000345433;0.005272819450000001;0.031049263;0.29667705
byte_482;12000.0;0.005037847402125477;0.007714840184616761;0.0;5.465835e-05;0.0012938393;0.00772739395;0.104906894
byte_483;12000.0;0.004565367758822458;0.0073511325054325645;0.0;4.3252236e-05;0.0012390048;0.0067173997;0.13820313
byte_484;12000.0;0.004728850181199825;0.007719577807713113;0.0;4.533668e-05;0.0013144720000000001;0.006975597125;0.12258545
byte_485;12000.0;0.007625981401543375;0.010792254083797033;0.0;5.4716682e-05;0.0024446895;0.0115263965;0.09163412
byte_486;12000.0;0.007565616269874482;0.011122632301709642;0.0;4.841168e-05;0.0016890359499999999;0.010892110625;0.08716907
byte_487;12000.0;0.005131164802625191;0.008380881455767063;0.0;5.3617237e-05;0.0015128557999999999;0.00724809095;0.09206543
byte_488;12000.0;0.005703111289473317;0.00841685139913886;0.0;5.205557e-05;0.0015579544;0.008639594125;0.081804246
byte_489;12000.0;0.012108202634722166;0.01788900935788009;0.0;7.072018e-05;0.0025756953499999997;0.01839580975;0.118489586
byte_490;12000.0;0.0023642843769678254;0.004682647262325971;0.0;4.8308677e-05;0.00070761582;0.0029257624;0.08607618
byte_491;12000.0;0.0023283591186493585;0.004375841028670419;0.0;3.84801e-05;0.0006341206;0.00321572215;0.046936817
byte_492;12000.0;0.0036713242466230246;0.01577072218276676;0.0;4.9347575e-05;0.0007733442999999999;0.003758371125;0.23162842
byte_493;12000.0;0.0065742772330050665;0.009419569075281777;0.0;4.4767792e-05;0.0019784432;0.010012207375;0.07152526
byte_494;12000.0;0.0033924831477560834;0.005602602859154243;0.0;2.65979695e-05;0.00106814015;0.004879995349999999;0.064941406
byte_495;12000.0;0.0057704548327860246;0.00895287866107332;0.0;4.216501e-05;0.00131559065;0.008293277125;0.14281826
byte_496;12000.0;0.010619923858667533;0.01600139172363188;0.0;4.737057e-05;0.0024920427;0.015469139;0.1258138
byte_497;12000.0;0.03195111971230331;0.035357055308452304;0.0;0.0002376025125;0.0170143515;0.0584098025;0.18363316
byte_498;12000.0;0.025013650930134544;0.02595323366092424;0.0;9.66885135e-05;0.014196177;0.05474849;0.10830824
byte_499;12000.0;0.024965349884408634;0.025905196799906362;0.0;0.0001053428925;0.013911546;0.054973351250000003;0.11812577
byte_500;12000.0;0.02407256301697557;0.024534460273309484;0.0;0.000104899695;0.014095855000000001;0.054688882;0.108195364
byte_501;12000.0;0.02470700655663387;0.02549288703051174;0.0;0.0001098393;0.01377976375;0.05444438;0.09612794
byte_502;12000.0;0.02445050203203161;0.025156761558200222;0.0;0.000101034625;0.013768200500000001;0.0541561895;0.07607338
byte_503;12000.0;0.02414179429127368;0.02442474654512182;0.0;0.00010307069749999999;0.0145106435;0.054683307;0.084243946
byte_504;12000.0;0.023877577098465184;0.024349070528206965;0.0;9.46532455e-05;0.014515692;0.054446988;0.0787449
byte_505;12000.0;0.024764197303363572;0.025550095199650978;0.0;0.00013584235;0.014266918;0.055478436000000006;0.112610295
byte_506;12000.0;0.023117259464517485;0.023803576099055288;0.0;6.585514e-05;0.013311720999999999;0.052965455;0.08150228
byte_507;12000.0;0.022962627043177253;0.023557866424268603;0.0;7.68302895e-05;0.013536293500000001;0.052087326;0.06972535
byte_508;12000.0;0.023347639907981558;0.02389968015686608;0.0;6.74446325e-05;0.01405507675;0.052903034;0.15656751
byte_509;12000.0;0.02385882038900725;0.024520565060290173;0.0;0.00010028662125;0.0138956515;0.05424399325;0.076598786
byte_510;12000.0;0.022943471311364448;0.023579088290312425;0.0;7.7390985e-05;0.01321395375;0.05052841;0.07927233
byte_511;12000.0;0.02391287372040454;0.024586453712799584;0.0;9.030907e-05;0.013795690499999999;0.053822838;0.07974404
byte_512;12000.0;0.024153700632796662;0.024776187598715374;0.0;0.00010857668;0.014429301;0.05381806;0.13998467
string_513;12000.0;5209.606916666667;11862.38611023324;1.0;566.0;2009.0;4048.0;246104.0
string_514;12000.0;13.951264269900001;56.220750241987474;5.0259027;6.228022525;10.51587;15.031041;4161.1006
string_515;12000.0;58447.27841666667;173661.07861990316;17.0;6846.5;22847.5;47005.5;5669513.0
string_516;12000.0;0.026409435580754585;0.03774350994398562;0.0;0.01071131975;0.017170927;0.02937080725;0.8941665
string_517;12000.0;0.005319184682747225;0.006423103681785811;0.0;0.001124169675;0.00349044545;0.0097213965;0.33862293
string_518;12000.0;0.0059505375994772505;0.009602893202061591;0.0;0.00142986655;0.004844685;0.009347826;0.3742941
string_519;12000.0;0.0048107900021057744;0.008629612661272762;0.0;0.000915268985;0.0030061152000000002;0.008589867;0.3049641
string_520;12000.0;0.00954790777859895;0.014868107855799178;0.0;0.00296410675;0.0075944575;0.013360024;0.81965864
string_521;12000.0;0.005574061774617925;0.006176915415389778;0.0;0.001126489875;0.0042757415;0.00958229125;0.32539812
string_522;12000.0;0.004854239563139225;0.005950140837314104;0.0;0.0007860529875;0.0028769659000000003;0.00890780675;0.22633581
string_523;12000.0;0.0052648134179017;0.007867998842614491;0.0;0.0008843399249999999;0.0041729157999999995;0.009372212000000001;0.64344263
string_524;12000.0;0.006104386633644;0.00654358486660318;0.0;0.00203076555;0.0049832850000000005;0.009833273;0.30436546
string_525;12000.0;0.004792483410646042;0.005362971574451318;0.0;0.0010597230999999999;0.00333494435;0.00897989325;0.32291144
string_526;12000.0;0.004403031519782925;0.004393905790665652;0.0;0.000754561755;0.0028114826;0.00845095;0.121212125
string_527;12000.0;0.005142436081027958;0.007161719105387627;0.0;0.000935473125;0.0033735797;0.008594869;0.32264566
string_528;12000.0;0.00630264983362804;0.006386925680161734;0.0;0.0020417634;0.0050528715;0.009844361;0.32222694
string_529;12000.0;0.006800412601295417;0.0070437086945649326;0.0;0.002651841375;0.00607518335;0.010343145;0.23012872
string_530;12000.0;0.012068790838971666;0.018533286142474032;4.738281e-05;0.0070714877;0.010391711500000001;0.01222346675;0.9879672
string_531;12000.0;0.006112904616958583;0.006978131325054284;0.0;0.001763341;0.00512902295;0.0098905325;0.33943966
string_532;12000.0;0.01360295271418425;0.022687863879591024;0.0;0.007054725925;0.010964117;0.01673932;0.94624704
string_533;12000.0;0.009728636735544166;0.008296929002738065;0.0;0.0048741115;0.0094328215;0.011934318;0.22692761
string_534;12000.0;0.009414716415978666;0.007575239926898483;0.0;0.004836198025;0.008705089499999999;0.011156148250000001;0.14360818
string_535;12000.0;0.00893785991514825;0.009207318221662052;0.0;0.0050680074;0.007556235;0.01058107775;0.34435993
string_536;12000.0;0.008474611879026832;0.007800589620127691;0.0;0.0034334979;0.008443322;0.0104081645;0.23868398
string_537;12000.0;0.0071216151779921666;0.005915389032114929;0.0;0.002559694525;0.0075289298000000004;0.00960843575;0.14202428
string_538;12000.0;0.007185697244686251;0.0061909146791901595;0.0;0.002796388875;0.00742316615;0.009697935999999999;0.115384616
string_539;12000.0;0.006932997314001249;0.006710163720431659;0.0;0.0021057382000000003;0.0070503345;0.00929519325;0.10747664
string_540;12000.0;0.008374652392765001;0.007074504967846461;0.0;0.0036194895;0.00835281;0.01032410025;0.23928145
string_541;12000.0;0.0076724879845585835;0.006410940055837771;0.0;0.003389123975;0.008175258500000001;0.01010101;0.24612814
string_542;12000.0;0.007112010481973916;0.008213385770011227;0.0;0.002601319325;0.007135677;0.009684324250000001;0.18785152
string_543;12000.0;0.006432049407666875;0.006196794791162052;0.0;0.001907429225;0.006470165;0.008997569;0.21526037
string_544;12000.0;0.007364993676695782;0.0057448967632225765;0.0;0.002481323925;0.0074772655;0.011421130500000001;0.08953708
string_545;12000.0;0.006593312242283666;0.0055906058499561135;0.0;0.002496683225;0.0070469426;0.00911487975;0.21060929
string_546;12000.0;0.006456400752459991;0.006041617728075681;0.0;0.0020417634;0.00647742115;0.00966741025;0.21411659
string_547;12000.0;0.0067158632259214;0.01136941377460953;0.0;0.001417113425;0.0063184225;0.009277408;0.9060289
string_548;12000.0;0.010766394032306375;0.014299143956167914;0.0;0.00300963155;0.0077565581500000005;0.014841894875;0.41579267
string_549;12000.0;0.015275949607547665;0.015630743027598905;0.0;0.00899090875;0.010886131;0.014995086;0.3305895
string_550;12000.0;0.0069875721381765;0.006554147520006874;0.0;0.0036298108;0.00640475935;0.010196147;0.26340452
string_551;12000.0;0.011134857341498751;0.006093981093246325;0.0;0.00877699625;0.0102442275;0.01325697825;0.19358288
string_552;12000.0;0.01727275278731175;0.029591205007055487;0.0;0.00830271875;0.010811282;0.0136403585;0.6423738
string_553;12000.0;0.009668905374828252;0.007978939281670948;0.0;0.00626678675;0.008840115749999999;0.010973819;0.20476638
string_554;12000.0;0.008102896471586499;0.005523512028862573;0.0;0.00503042145;0.008138503;0.010658662;0.25300273
string_555;12000.0;0.010213700463197457;0.012236742010573665;0.0;0.00480956435;0.008282476;0.010376601499999999;0.33837146
string_556;12000.0;0.008541400754598834;0.011748144934885121;0.0;0.00429588875;0.0072710789;0.01070672475;0.92210335
string_557;12000.0;0.011878766030536668;0.011712315987358274;0.0;0.007205289175000001;0.0101813555;0.0117313645;0.54884005
string_558;12000.0;0.0047862206298869584;0.008415778109844615;0.0;0.0010007229750000001;0.003255401;0.008830075750000001;0.7221833
string_559;12000.0;0.005062795849264334;0.004730846984929311;0.0;0.001808361175;0.0040545425;0.008924301249999999;0.23129551
string_560;12000.0;0.008755238269458251;0.005776063778604357;0.0;0.005784940875;0.00857781125;0.011393409;0.2230726
string_561;12000.0;0.007588769020086042;0.004724365004192445;0.0;0.0051997148000000005;0.0076684206500000004;0.00937810125;0.1540526
string_562;12000.0;0.009640194660459251;0.0108776989494073;0.0;0.004382364;0.0075773982;0.01161223;0.17292367
string_563;12000.0;0.007376809765800999;0.008248191471412243;0.0;0.003851316375;0.006944112;0.00958616125;0.34888408
string_564;12000.0;0.0143057224612675;0.014510730325677967;0.0;0.008873929;0.011722159499999999;0.014789285;0.93069804
string_565;12000.0;0.0063075859115745;0.006348539518410505;0.0;0.00211281555;0.00543431005;0.009582299;0.11111111
string_566;12000.0;0.009570951726440832;0.01969488710494785;0.0;0.00583879755;0.008476923;0.0101052645;0.64900774
string_567;12000.0;0.013427545064570832;0.00818261019716322;0.0;0.009054502;0.01146304;0.01607206925;0.1707402
string_568;12000.0;0.010562179805322001;0.010801150799439982;0.0;0.007471359525;0.010010788999999999;0.01208446;0.9627878
string_569;12000.0;0.007287756577258;0.016211214017108046;0.0;0.0036993194;0.006428847499999999;0.009372684;0.76831234
string_570;12000.0;0.0090087180574085;0.007642740987292977;0.0;0.0052605336499999995;0.0089355495;0.01033353775;0.17282827
string_571;12000.0;0.009557778380176749;0.009351073617192611;0.0;0.00465418475;0.009303308;0.01068007575;0.35142606
string_572;12000.0;0.008911349483811167;0.011321572483308137;0.0;0.0027358455499999997;0.00679550235;0.011020778;0.19105926
string_573;12000.0;0.005498443299408543;0.005104865437038803;0.0;0.00182667;0.004774187;0.009192798249999998;0.12664908
string_574;12000.0;0.005351270092509417;0.005425501326428098;0.0;0.001483458375;0.00409600385;0.009548942500000001;0.22487272
string_575;12000.0;0.005354440943408984;0.007059990831461156;0.0;0.001513070975;0.0044544498;0.009370063500000001;0.5371952
string_576;12000.0;0.006533163704701792;0.009504680854988394;0.0;0.002063852925;0.005202559;0.009835744;0.72660744
string_577;12000.0;0.005285637446297467;0.005111109684167334;0.0;0.001455233275;0.0043525987;0.009251455125;0.0941987
string_578;12000.0;0.005688367949219666;0.005590986302741325;0.0;0.0016277005;0.0045823967;0.00985362825;0.10344828
string_579;12000.0;0.013657044331712333;0.01599873528815897;0.0;0.006821181;0.010432925999999999;0.01385855275;0.19591644
string_580;12000.0;0.00640835015102575;0.010447181704215226;0.0;0.0013947001;0.00454355425;0.00952335025;0.930425
string_581;12000.0;0.0262639961212025;0.016308776173509926;0.0;0.011272301;0.023949267500000003;0.036234672;0.17073171
string_582;12000.0;0.00952742168807675;0.005537020324893866;0.0;0.0067895246;0.0095046375;0.01067043425;0.08128118
string_583;12000.0;0.01757152114882;0.01751920936280275;0.0;0.01004691575;0.016022994;0.023086685;0.9728381
string_584;12000.0;0.01785044226462542;0.00845998815367037;0.0;0.012981188;0.015962876;0.0220745935;0.13186814
string_585;12000.0;0.044422434958634995;0.03177971032475826;0.00031552376;0.01458386875;0.040317598499999996;0.0655789225;0.16810581
string_586;12000.0;0.009496491970536081;0.008372404300219046;0.0;0.007037497925;0.009352596500000001;0.010546017250000001;0.53596896
string_587;12000.0;0.010656114019868334;0.0062558571868667695;0.0;0.008286693;0.009778301;0.0119597835;0.27038294
string_588;12000.0;0.011929660459682917;0.008004480825376116;0.0;0.008539044125;0.010797569;0.015170656625;0.16819572
string_589;12000.0;0.025132704109380833;0.015802768779045996;0.0;0.0113721615;0.0226225355;0.035696766000000005;0.16154729
string_590;12000.0;0.006962956395080417;0.009729334514285572;0.0;0.00241394605;0.006199420000000001;0.0089041395;0.22550832
string_591;12000.0;0.006246701979547333;0.005476697022421853;0.0;0.00358058175;0.00598287885;0.0086889385;0.41022497
string_592;12000.0;0.021092107102016668;0.011538957035359518;0.0;0.0114273255;0.019019374;0.027644591;0.17215902
string_593;12000.0;0.013411522112120332;0.009161776971046314;0.0;0.00902841425;0.01165483;0.015570260375;0.65320474
string_594;12000.0;0.024503589917095833;0.01609022318373715;0.0;0.010924542;0.021858719;0.03448276;0.2400266
string_595;12000.0;0.02618577336690083;0.01630964936706454;0.0;0.01114782825;0.025141583000000002;0.036913813999999996;0.23752311
string_596;12000.0;0.013615647438398333;0.005924092786611201;0.0;0.010670601750000001;0.013184274499999999;0.016009917999999998;0.118338846
string_597;12000.0;0.005164238732111251;0.0212485805026598;0.0;0.001245603925;0.0034124841;0.007971772;0.91886795
string_598;12000.0;0.029154853836729163;0.01862366308843208;0.00023837903;0.012155315;0.027091471;0.041128899000000003;0.32778233
string_599;12000.0;0.022712335683378333;0.023619519177252156;0.0;0.01059567175;0.0203713885;0.030719938000000002;0.90159774
string_600;12000.0;0.036760909977983335;0.023016268290145345;0.00010517459;0.01423058475;0.035871373;0.053639848;0.18181819
string_601;12000.0;0.01367774714918;0.0064063217703061726;0.0;0.009501809;0.012209263;0.0167715825;0.10359668
string_602;12000.0;0.007602638150989459;0.005945961493185338;0.0;0.0051112662;0.00769545815;0.009284524;0.39014775
string_603;12000.0;0.011028894144437584;0.024879008455053118;0.0;0.00501578225;0.00772962685;0.00953142775;0.7608752
string_604;12000.0;0.008614951376808;0.00466829420743056;0.0;0.005883527499999999;0.008571985;0.010879025;0.13192824
string_605;12000.0;0.008916518482223959;0.005523690904840773;0.0;0.00649474455;0.0088568935;0.010417804;0.26721057
string_606;12000.0;0.005316896317071584;0.005007311394280791;0.0;0.001639542825;0.0035764129;0.009043411749999999;0.15432099
string_607;12000.0;0.004338192160573825;0.01314820533792454;0.0;0.0005137142125;0.00241555995;0.008404453;0.9329163
string_608;12000.0;0.005029417786767167;0.005303263032815259;0.0;0.00096295635;0.0035712639500000004;0.00910532925;0.20183656
string_609;12000.0;0.004676552330137558;0.00694455372152579;0.0;0.0005703170625000001;0.0025252542;0.008651892;0.20268476
string_610;12000.0;0.00437444805171245;0.004843289903327005;0.0;0.000513665675;0.002707324;0.008344848;0.0847465
string_611;12000.0;0.0044138691037263166;0.006218109466348182;0.0;0.0005537674;0.00286431505;0.008382108749999999;0.32332835
string_612;12000.0;5.899736829576667;0.6622934592918535;0.16365445;5.524447250000001;5.9721806;6.5112782;6.5849085
string_613;12000.0;2.6113333333333335;100.88040035682634;0.0;0.0;0.0;1.0;10729.0
string_614;12000.0;6.8445;35.90659540227647;0.0;0.0;0.0;2.0;1607.0
string_615;12000.0;0.63725;3.3281254191712506;0.0;0.0;0.0;0.0;160.0
string_616;12000.0;13.234583333333333;38.83496363063923;1.0;2.0;4.0;14.0;2373.0
gen_617;12000.0;1116805.0350833333;2268775.629295851;512.0;139264.0;525144.5;969049.0;52856936.0
gen_618;12000.0;1969658.0381666666;10973250.82322217;896.0;139264.0;466944.0;2072576.0;501694460.0
gen_619;12000.0;0.3275;0.46932089786779285;0.0;0.0;0.0;1.0;1.0
gen_620;12000.0;16.311916666666665;205.7057964607492;0.0;0.0;0.0;0.0;9583.0
gen_621;12000.0;88.28408333333333;200.51573111985155;0.0;1.0;25.0;118.0;8386.0
gen_622;12000.0;0.41975;0.49353848467266226;0.0;0.0;0.0;1.0;1.0
gen_623;12000.0;0.8433333333333334;0.3635013525765748;0.0;1.0;1.0;1.0;1.0
gen_624;12000.0;0.1545;0.3614424390130836;0.0;0.0;0.0;0.0;1.0
gen_625;12000.0;0.10525;0.306888067309817;0.0;0.0;0.0;0.0;1.0
gen_626;12000.0;20.295166666666667;507.68613398850334;0.0;0.0;0.0;0.0;26934.0
head_627;12000.0;1349131308.633;429867675.3763625;0.0;1241568100.0;1439140050.0;1520962600.0;4289430800.0
head_628;12000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
head_629;12000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
head_630;12000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
head_631;12000.0;8.333333333333333e-05;0.00912870929175277;0.0;0.0;0.0;0.0;1.0
head_632;12000.0;-0.001;0.031608278297592836;-1.0;0.0;0.0;0.0;0.0
head_633;12000.0;0.9514166666666667;0.21500429133545979;0.0;1.0;1.0;1.0;1.0
head_634;12000.0;-0.04725;0.2125743865626459;-1.0;0.0;0.0;0.0;1.0
